review_id,shop_name,address,city,neighborhood,review_date,reviewer_id,overall_rating,coffee_quality,service_quality,atmosphere,value_score,avg_price,wait_time_minutes,has_wifi,power_outlets,outdoor_seating,parking,mobile_ordering,review_text
362,The Daily Grind,321 Pine St,Boston,South End,2025-08-11,R5087,4.4,3.9,5,4.9,4.0,3.14,11,True,None,True,Lot,True,"Great espresso, smooth and rich. Friendly staff, quick service. Cozy atmosphere, perfect for working."
363,The Daily Grind,321 Pine St,Boston,South End,2025-05-31,R7783,4.4,3.6,4.9,5,4.9,5.46,12,True,Plenty,True,Valet,True,"Coffee tasted burnt. Service was slow today. Beautiful space, great vibes."
364,The Daily Grind,321 Pine St,Boston,South End,2025-08-02,R8261,4.6,5,4.7,3.7,4.2,2.75,8,True,Plenty,False,Street,True,"Coffee was okay, nothing special. Baristas are amazing. Beautiful space, great vibes."
365,The Daily Grind,321 Pine St,Boston,South End,2025-10-04,R3856,4.5,4.7,4.9,3.7,3.8,5.96,15,False,Limited,True,Lot,True,Best latte in the city. Staff was helpful and knowledgeable. Needs better lighting.
366,The Daily Grind,321 Pine St,Boston,South End,2025-07-05,R7658,4.7,5,5,3.9,3.8,4.94,9,True,Plenty,False,Street,True,"Best latte in the city. Service was slow today. Beautiful space, great vibes."
367,The Daily Grind,321 Pine St,Boston,South End,2025-08-30,R5767,4.5,4.1,4.5,5,4.8,5.19,9,False,Plenty,False,Valet,False,"Decent coffee, could be better. Baristas are amazing. Quiet and peaceful."
368,The Daily Grind,321 Pine St,Boston,South End,2025-11-15,R2438,4.3,3.8,4.4,5,4.4,4.55,12,False,Limited,True,Street,False,"Great espresso, smooth and rich. Staff seemed rushed. Cozy atmosphere, perfect for working."
369,The Daily Grind,321 Pine St,Boston,South End,2025-08-15,R2151,4.4,3.8,4.8,5,4.7,2.92,13,True,Limited,False,None,True,Excellent pour-over. Staff seemed rushed. Crowded but welcoming.
370,The Daily Grind,321 Pine St,Boston,South End,2025-09-17,R4395,4.8,4.6,5,5,4.6,4.22,2,True,Plenty,True,None,False,"Coffee was okay, nothing special. Staff seemed rushed. Quiet and peaceful."
371,The Daily Grind,321 Pine St,Boston,South End,2025-11-20,R7056,4.4,4.6,4.0,4.7,4.1,5.91,12,True,Plenty,False,Lot,True,"Excellent pour-over. Long wait but worth it. Too noisy, hard to concentrate."
372,The Daily Grind,321 Pine St,Boston,South End,2025-07-24,R7735,4.5,4.0,5,4.5,5,3.62,12,True,Limited,True,None,True,"Great espresso, smooth and rich. Friendly staff, quick service. Too noisy, hard to concentrate."
373,The Daily Grind,321 Pine St,Boston,South End,2025-07-17,R6421,4.1,3.6,4.3,4.2,4.8,3.78,13,True,None,False,Lot,True,"Amazing coffee, perfectly brewed. Friendly staff, quick service. Needs better lighting."
374,The Daily Grind,321 Pine St,Boston,South End,2025-08-17,R6060,4.1,3.7,4.0,4.8,4.8,3.29,10,True,Plenty,True,Valet,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Crowded but welcoming."
375,The Daily Grind,321 Pine St,Boston,South End,2025-09-22,R9834,4.0,3.7,4.4,4.1,3.9,4.01,6,False,Plenty,True,Valet,True,"Great espresso, smooth and rich. Friendly staff, quick service. Too noisy, hard to concentrate."
376,The Daily Grind,321 Pine St,Boston,South End,2025-09-19,R9335,4.1,3.7,4.4,4.0,4.7,3.75,9,True,Limited,True,Lot,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
377,The Daily Grind,321 Pine St,Boston,South End,2025-10-20,R1446,4.6,4.9,5,3.8,3.8,4.04,2,True,None,False,Valet,False,"Great espresso, smooth and rich. Long wait but worth it. Modern and clean."
378,The Daily Grind,321 Pine St,Boston,South End,2025-08-26,R8739,4.8,4.8,4.5,5,5,5.07,2,True,None,False,None,True,"Amazing coffee, perfectly brewed. Staff seemed rushed. Too noisy, hard to concentrate."
379,The Daily Grind,321 Pine St,Boston,South End,2025-05-30,R2531,4.2,3.7,4.9,3.9,4.5,4.37,10,True,None,False,Street,True,Excellent pour-over. Staff seemed rushed. Crowded but welcoming.
380,The Daily Grind,321 Pine St,Boston,South End,2025-05-27,R5535,4.1,3.8,4.1,4.1,4.9,3.42,14,True,Limited,True,None,True,"Excellent pour-over. Friendly staff, quick service. Needs better lighting."
381,The Daily Grind,321 Pine St,Boston,South End,2025-06-12,R7207,4.1,3.8,4.1,5,3.8,4.09,15,True,Plenty,True,None,True,"Best latte in the city. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
382,The Daily Grind,321 Pine St,Boston,South End,2025-06-10,R5783,4.3,3.6,4.7,5,4.9,4.35,14,True,Limited,False,Lot,True,"Coffee tasted burnt. Great customer service. Beautiful space, great vibes."
383,The Daily Grind,321 Pine St,Boston,South End,2025-09-01,R1297,4.6,4.9,4.1,5,3.7,4.88,9,True,None,True,Street,False,Best latte in the city. Long wait but worth it. Needs better lighting.
384,The Daily Grind,321 Pine St,Boston,South End,2025-08-17,R7330,4.1,3.5,5,3.7,4.6,3.5,13,True,Plenty,False,Lot,True,"Decent coffee, could be better. Long wait but worth it. Cozy atmosphere, perfect for working."
385,The Daily Grind,321 Pine St,Boston,South End,2025-07-15,R1841,4.0,3.5,4.1,4.8,4.5,4.12,10,True,Limited,False,None,True,"Decent coffee, could be better. Friendly staff, quick service. Needs better lighting."
386,The Daily Grind,321 Pine St,Boston,South End,2025-08-31,R7412,4.4,3.9,5,4.2,4.8,2.53,10,True,None,True,None,False,Excellent pour-over. Staff seemed rushed. Modern and clean.
387,The Daily Grind,321 Pine St,Boston,South End,2025-08-20,R9260,3.9,3.8,4.1,3.7,4.1,3.39,15,False,Plenty,True,Street,True,"Amazing coffee, perfectly brewed. Great customer service. Needs better lighting."
388,The Daily Grind,321 Pine St,Boston,South End,2025-11-04,R9932,4.7,4.6,5,4.8,4.4,5.68,4,False,None,False,Street,False,"Coffee was okay, nothing special. Staff seemed rushed. Modern and clean."
389,The Daily Grind,321 Pine St,Boston,South End,2025-06-22,R4553,4.2,3.9,5,3.8,3.8,4.05,6,True,Plenty,False,Street,True,Best latte in the city. Great customer service. Quiet and peaceful.
390,The Daily Grind,321 Pine St,Boston,South End,2025-06-06,R2341,4.6,5,4.0,4.9,4.5,3.77,11,True,Limited,True,Lot,False,"Best latte in the city. Staff seemed rushed. Beautiful space, great vibes."
391,The Daily Grind,321 Pine St,Boston,South End,2025-07-29,R3808,4.5,4.8,4.2,4.4,4.6,5.76,15,True,None,False,Lot,True,"Best latte in the city. Friendly staff, quick service. Cozy atmosphere, perfect for working."
392,The Daily Grind,321 Pine St,Boston,South End,2025-11-14,R9322,4.3,3.8,4.4,5,4.2,3.08,5,False,None,True,Lot,True,Excellent pour-over. Baristas are amazing. Needs better lighting.
393,The Daily Grind,321 Pine St,Boston,South End,2025-10-29,R1228,4.3,4.6,4.1,4.3,3.8,5.45,11,True,Plenty,False,None,False,"Decent coffee, could be better. Great customer service. Modern and clean."
394,The Daily Grind,321 Pine St,Boston,South End,2025-06-12,R5486,4.3,3.5,4.9,5,4.6,4.04,2,True,Limited,True,None,True,"Excellent pour-over. Friendly staff, quick service. Needs better lighting."
395,The Daily Grind,321 Pine St,Boston,South End,2025-06-25,R9064,4.5,4.5,4.6,4.1,5,4.58,9,True,Plenty,False,None,True,Coffee tasted burnt. Baristas are amazing. Quiet and peaceful.
396,The Daily Grind,321 Pine St,Boston,South End,2025-09-07,R9517,4.3,3.6,5,4.5,5,5.45,12,True,Limited,True,None,True,"Decent coffee, could be better. Great customer service. Beautiful space, great vibes."
397,The Daily Grind,321 Pine St,Boston,South End,2025-08-07,R3442,4.2,4.6,4.0,3.7,4.7,5.31,13,True,Limited,False,Lot,True,"Excellent pour-over. Friendly staff, quick service. Quiet and peaceful."
398,The Daily Grind,321 Pine St,Boston,South End,2025-09-13,R7466,4.3,4.4,4.1,4.4,4.6,4.97,15,True,Limited,False,None,False,Best latte in the city. Service was slow today. Crowded but welcoming.
399,The Daily Grind,321 Pine St,Boston,South End,2025-11-03,R1875,4.5,4.2,5,4.5,3.9,4.18,5,True,Limited,False,None,False,"Coffee was okay, nothing special. Service was slow today. Too noisy, hard to concentrate."
400,The Daily Grind,321 Pine St,Boston,South End,2025-11-19,R7061,4.4,4.2,4.7,4.4,4.1,2.99,15,True,Plenty,False,Lot,True,"Best latte in the city. Friendly staff, quick service. Quiet and peaceful."
401,The Daily Grind,321 Pine St,Boston,South End,2025-06-08,R5310,4.5,4.9,4.0,4.7,4.0,3.26,15,False,None,False,Street,True,"Coffee was okay, nothing special. Baristas are amazing. Quiet and peaceful."
402,The Daily Grind,321 Pine St,Boston,South End,2025-09-09,R8534,4.2,4.4,4.1,4.4,3.7,5.25,12,False,Plenty,False,Valet,False,"Great espresso, smooth and rich. Long wait but worth it. Cozy atmosphere, perfect for working."
403,The Daily Grind,321 Pine St,Boston,South End,2025-06-17,R6798,4.1,4.1,4.1,4.0,4.0,5.21,11,True,Limited,False,Lot,True,Excellent pour-over. Staff was helpful and knowledgeable. Modern and clean.
404,The Daily Grind,321 Pine St,Boston,South End,2025-09-21,R9955,4.1,3.8,4.0,4.8,4.2,2.6,14,False,None,True,Valet,True,Coffee tasted burnt. Long wait but worth it. Modern and clean.
405,The Daily Grind,321 Pine St,Boston,South End,2025-06-15,R8830,4.3,4.4,4.5,3.9,4.2,5.73,7,True,Limited,True,Lot,False,"Coffee tasted burnt. Friendly staff, quick service. Beautiful space, great vibes."
406,The Daily Grind,321 Pine St,Boston,South End,2025-09-28,R8864,4.5,4.5,5,3.9,4.3,3.05,13,True,None,True,None,True,"Best latte in the city. Baristas are amazing. Beautiful space, great vibes."
407,The Daily Grind,321 Pine St,Boston,South End,2025-08-27,R9110,4.8,4.9,4.9,4.3,4.6,2.69,8,True,Plenty,False,Valet,True,"Amazing coffee, perfectly brewed. Service was slow today. Crowded but welcoming."
408,The Daily Grind,321 Pine St,Boston,South End,2025-08-23,R2336,4.7,4.8,5,3.9,5,4.03,11,True,Plenty,True,Valet,True,"Decent coffee, could be better. Service was slow today. Cozy atmosphere, perfect for working."
409,The Daily Grind,321 Pine St,Boston,South End,2025-07-15,R3648,4.7,4.6,4.9,4.9,3.9,3.94,14,True,None,True,None,False,"Coffee was okay, nothing special. Baristas are amazing. Beautiful space, great vibes."
410,The Daily Grind,321 Pine St,Boston,South End,2025-05-30,R7790,4.1,3.8,4.3,4.0,5,5.01,11,True,Plenty,True,Street,True,Best latte in the city. Staff seemed rushed. Modern and clean.
411,The Daily Grind,321 Pine St,Boston,South End,2025-08-31,R8958,4.3,3.5,4.7,4.8,5,3.83,14,True,Plenty,False,None,False,"Decent coffee, could be better. Service was slow today. Beautiful space, great vibes."
412,The Daily Grind,321 Pine St,Boston,South End,2025-07-10,R6345,5,5,5,5,5,5.36,7,False,Limited,False,Valet,False,"Great espresso, smooth and rich. Staff seemed rushed. Modern and clean."
413,The Daily Grind,321 Pine St,Boston,South End,2025-10-19,R8368,4.1,3.5,4.9,4.4,3.8,5.23,12,True,Limited,True,None,True,"Coffee was okay, nothing special. Baristas are amazing. Beautiful space, great vibes."
414,The Daily Grind,321 Pine St,Boston,South End,2025-07-04,R8982,4.3,4.3,4.3,4.7,3.8,2.52,13,True,None,False,None,True,"Best latte in the city. Service was slow today. Beautiful space, great vibes."
415,The Daily Grind,321 Pine St,Boston,South End,2025-06-12,R1621,4.6,4.2,5,4.9,4.5,5.43,7,True,Plenty,False,Street,False,"Excellent pour-over. Friendly staff, quick service. Too noisy, hard to concentrate."
416,The Daily Grind,321 Pine St,Boston,South End,2025-08-17,R3844,4.2,3.9,4.3,4.9,4.2,4.6,3,True,None,True,Street,True,"Amazing coffee, perfectly brewed. Friendly staff, quick service. Cozy atmosphere, perfect for working."
417,The Daily Grind,321 Pine St,Boston,South End,2025-11-07,R5397,4.7,4.5,4.8,5,4.3,3.99,6,True,Limited,False,None,False,"Decent coffee, could be better. Service was slow today. Cozy atmosphere, perfect for working."
418,The Daily Grind,321 Pine St,Boston,South End,2025-05-31,R3684,4.2,3.7,5,4.2,4.0,2.83,5,True,None,False,Valet,True,"Decent coffee, could be better. Great customer service. Needs better lighting."
419,The Daily Grind,321 Pine St,Boston,South End,2025-08-23,R4335,4.7,5,4.8,4.3,4.2,4.03,9,False,Plenty,True,Lot,False,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Beautiful space, great vibes."
420,The Daily Grind,321 Pine St,Boston,South End,2025-10-18,R5250,4.1,3.8,4.6,4.1,4.2,4.24,8,True,Limited,False,Street,True,"Excellent pour-over. Great customer service. Beautiful space, great vibes."
421,The Daily Grind,321 Pine St,Boston,South End,2025-08-04,R3792,4.3,4.0,5,4.0,3.8,5.0,12,True,None,False,Street,True,"Decent coffee, could be better. Service was slow today. Cozy atmosphere, perfect for working."
422,The Daily Grind,321 Pine St,Boston,South End,2025-10-01,R3063,4.1,3.6,4.2,5,4.0,4.18,8,False,Plenty,False,None,True,"Excellent pour-over. Friendly staff, quick service. Too noisy, hard to concentrate."
423,The Daily Grind,321 Pine St,Boston,South End,2025-06-25,R3739,4.4,3.9,4.7,5,4.1,4.04,6,True,Plenty,True,Lot,False,"Coffee was okay, nothing special. Baristas are amazing. Crowded but welcoming."
424,The Daily Grind,321 Pine St,Boston,South End,2025-09-11,R9512,4.5,4.2,4.7,4.5,4.8,4.9,11,True,Plenty,True,Lot,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Cozy atmosphere, perfect for working."
425,The Daily Grind,321 Pine St,Boston,South End,2025-09-01,R2703,4.2,3.6,4.5,5,4.5,2.97,9,True,None,False,Valet,False,Coffee tasted burnt. Great customer service. Modern and clean.
426,The Daily Grind,321 Pine St,Boston,South End,2025-11-18,R1994,4.5,5,4.1,3.9,4.7,4.37,13,True,Plenty,True,Street,False,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Crowded but welcoming."
427,The Daily Grind,321 Pine St,Boston,South End,2025-08-07,R4708,4.4,4.4,5,3.7,3.9,3.66,3,False,None,True,Street,False,Best latte in the city. Great customer service. Modern and clean.
428,The Daily Grind,321 Pine St,Boston,South End,2025-09-18,R6867,4.3,3.6,5,4.4,4.6,5.65,6,True,Plenty,False,Valet,False,"Great espresso, smooth and rich. Baristas are amazing. Cozy atmosphere, perfect for working."
429,The Daily Grind,321 Pine St,Boston,South End,2025-06-12,R2245,4.8,4.8,5,4.9,4.4,5.31,14,True,None,True,None,True,"Excellent pour-over. Staff seemed rushed. Too noisy, hard to concentrate."
430,The Daily Grind,321 Pine St,Boston,South End,2025-07-20,R5180,4.4,4.0,5,4.4,3.8,5.44,6,True,None,False,Valet,False,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Cozy atmosphere, perfect for working."
431,The Daily Grind,321 Pine St,Boston,South End,2025-08-19,R7791,4.6,4.9,4.4,4.3,5,5.75,4,True,None,False,Street,True,"Decent coffee, could be better. Service was slow today. Needs better lighting."
432,The Daily Grind,321 Pine St,Boston,South End,2025-08-22,R5661,4.4,4.0,5,4.4,3.8,5.19,15,True,Plenty,False,None,True,"Best latte in the city. Great customer service. Too noisy, hard to concentrate."
433,The Daily Grind,321 Pine St,Boston,South End,2025-07-13,R6604,4.3,3.7,5,4.2,4.7,3.98,5,True,Plenty,False,Valet,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Needs better lighting."
434,The Daily Grind,321 Pine St,Boston,South End,2025-07-18,R2861,4.4,4.0,5,4.2,4.9,3.21,2,True,Plenty,False,Lot,True,"Coffee was okay, nothing special. Friendly staff, quick service. Cozy atmosphere, perfect for working."
435,The Daily Grind,321 Pine St,Boston,South End,2025-10-31,R1093,4.3,4.0,4.4,4.6,5,5.95,12,False,None,False,Valet,True,Coffee tasted burnt. Baristas are amazing. Quiet and peaceful.
436,The Daily Grind,321 Pine St,Boston,South End,2025-09-04,R4888,4.2,3.8,4.9,4.5,3.6,5.6,7,True,Plenty,False,None,True,"Coffee was okay, nothing special. Long wait but worth it. Cozy atmosphere, perfect for working."
437,The Daily Grind,321 Pine St,Boston,South End,2025-08-20,R2563,4.5,3.8,4.8,5,5,3.51,15,False,Plenty,False,Street,False,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Beautiful space, great vibes."
438,The Daily Grind,321 Pine St,Boston,South End,2025-09-10,R1418,4.5,4.5,4.6,4.4,4.6,5.16,6,False,None,True,Street,True,"Great espresso, smooth and rich. Baristas are amazing. Beautiful space, great vibes."
439,The Daily Grind,321 Pine St,Boston,South End,2025-07-02,R5804,4.5,4.6,4.2,4.9,3.8,5.63,10,True,None,False,Valet,False,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Quiet and peaceful."
440,The Daily Grind,321 Pine St,Boston,South End,2025-10-27,R1716,4.4,3.7,5,4.8,5,2.8,4,False,Limited,False,Street,True,"Coffee tasted burnt. Staff seemed rushed. Too noisy, hard to concentrate."
441,The Daily Grind,321 Pine St,Boston,South End,2025-09-30,R3242,4.5,4.2,4.5,4.7,5,4.09,9,True,Plenty,True,Valet,True,"Great espresso, smooth and rich. Staff seemed rushed. Quiet and peaceful."
442,The Daily Grind,321 Pine St,Boston,South End,2025-09-27,R8270,4.3,3.8,4.4,4.8,4.8,4.86,4,True,Plenty,True,Street,False,Coffee tasted burnt. Long wait but worth it. Needs better lighting.
443,The Daily Grind,321 Pine St,Boston,South End,2025-06-15,R1179,4.3,3.6,5,4.2,4.8,4.47,7,True,Plenty,False,Street,True,"Decent coffee, could be better. Service was slow today. Needs better lighting."
444,The Daily Grind,321 Pine St,Boston,South End,2025-09-07,R7839,4.2,3.8,4.3,4.7,4.2,4.38,5,False,Limited,False,Street,True,"Coffee was okay, nothing special. Long wait but worth it. Beautiful space, great vibes."
445,The Daily Grind,321 Pine St,Boston,South End,2025-09-26,R6793,4.1,3.7,4.5,3.9,4.8,4.19,14,True,Plenty,True,Valet,True,"Great espresso, smooth and rich. Baristas are amazing. Beautiful space, great vibes."
446,The Daily Grind,321 Pine St,Boston,South End,2025-06-18,R5183,4.6,4.4,5,4.6,4.7,2.71,12,False,Plenty,True,Valet,True,"Amazing coffee, perfectly brewed. Friendly staff, quick service. Needs better lighting."
447,The Daily Grind,321 Pine St,Boston,South End,2025-06-01,R2817,4.6,4.5,5,4.3,4.8,2.72,10,True,None,True,Lot,True,"Coffee was okay, nothing special. Service was slow today. Crowded but welcoming."
448,The Daily Grind,321 Pine St,Boston,South End,2025-08-14,R4766,4.3,3.9,4.7,4.4,4.8,4.18,15,True,Plenty,True,Valet,True,"Coffee was okay, nothing special. Service was slow today. Crowded but welcoming."
449,The Daily Grind,321 Pine St,Boston,South End,2025-07-26,R5260,4.5,4.3,5,4.3,4.0,4.37,6,True,Limited,True,Lot,True,"Decent coffee, could be better. Staff seemed rushed. Crowded but welcoming."
450,The Daily Grind,321 Pine St,Boston,South End,2025-09-22,R1442,4.7,4.9,5,4.2,3.8,2.95,15,True,Plenty,False,Street,False,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Quiet and peaceful."
451,The Daily Grind,321 Pine St,Boston,South End,2025-09-21,R3995,4.6,4.1,5,5,4.7,4.37,4,True,None,False,Valet,True,Best latte in the city. Long wait but worth it. Quiet and peaceful.
452,Caffeine Fix,654 Maple Dr,Boston,North End,2025-09-19,R5360,4.2,5,3.1,4.5,3.6,3.92,15,True,Limited,True,None,False,"Decent coffee, could be better. Staff was helpful and knowledgeable. Beautiful space, great vibes."
453,Caffeine Fix,654 Maple Dr,Boston,North End,2025-07-23,R8274,3.6,3.5,3.0,4.7,4.1,3.48,5,True,Plenty,False,Valet,True,"Amazing coffee, perfectly brewed. Great customer service. Needs better lighting."
454,Caffeine Fix,654 Maple Dr,Boston,North End,2025-07-10,R2522,3.9,4.2,3.1,4.5,4.0,5.83,5,True,Plenty,True,Street,True,"Coffee was okay, nothing special. Staff seemed rushed. Needs better lighting."
455,Caffeine Fix,654 Maple Dr,Boston,North End,2025-06-01,R1080,4.0,4.1,3.5,4.4,4.7,4.45,5,True,Limited,True,Valet,True,Excellent pour-over. Staff was helpful and knowledgeable. Crowded but welcoming.
456,Caffeine Fix,654 Maple Dr,Boston,North End,2025-09-15,R2767,4.2,4.2,3.6,4.9,4.3,4.84,14,True,None,False,Lot,True,"Excellent pour-over. Service was slow today. Cozy atmosphere, perfect for working."
457,Caffeine Fix,654 Maple Dr,Boston,North End,2025-09-13,R9767,3.7,3.5,3.0,5,4.4,4.75,2,True,Limited,True,None,False,Coffee tasted burnt. Staff was helpful and knowledgeable. Quiet and peaceful.
458,Caffeine Fix,654 Maple Dr,Boston,North End,2025-09-15,R6271,4.3,4.5,3.8,4.9,4.0,4.68,3,True,Plenty,False,None,False,"Great espresso, smooth and rich. Great customer service. Crowded but welcoming."
459,Caffeine Fix,654 Maple Dr,Boston,North End,2025-06-21,R5926,4.3,4.4,4.4,4.4,3.9,2.61,13,True,None,True,Street,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Crowded but welcoming."
460,Caffeine Fix,654 Maple Dr,Boston,North End,2025-09-24,R5569,4.1,3.8,3.8,5,4.5,3.11,7,True,None,True,None,True,"Great espresso, smooth and rich. Staff seemed rushed. Too noisy, hard to concentrate."
461,Caffeine Fix,654 Maple Dr,Boston,North End,2025-05-27,R9408,4.6,4.8,4.1,4.9,4.9,2.72,13,True,None,False,None,False,Best latte in the city. Baristas are amazing. Needs better lighting.
